chrIII_225409_225411		-0.638776	-0.680479	-0.61253	-0.681032	-0.670278	-0.186532	0.219905	1.136423	2.113299
chrIII_225461_225464	-0.888605	-0.820909	-0.734344	-0.718823	-0.649864	-0.578501	0.28303	1.304796	1.324431	1.478789
chrIII_226176_226182	-1.249999	-0.165838	0.724103	1.236801	1.281597	0.613948	0.416636	-0.425936	-1.101801	-1.329512
chrIII_227999_228006		-0.743092	-0.724019	-0.63918	-0.605956	-0.634883	-0.01588	0.224792	0.948704	2.189515
chrIII_228189_228191	-0.965353	-0.876237	-0.913801	-0.547206	-0.320643	-0.800583	0.700365	0.862637	1.212138	1.648684
chrIII_228249_228251	-1.971379	-0.149077	0.218127	0.358476	0.1115	0.169668	-1.312407	0.25516	0.715235	1.604698
chrIII_228628_228632	-1.843571	0.700265	0.734877	1.247812	0.885398	-0.518137	0.329958	0.259356	-0.604269	-1.191688
chrIII_228699_228744	-0.89571	-0.747438	-0.736734	-0.598385	-0.661758	-0.767449	0.390298	1.19374	1.139636	1.683799
chrIII_228780_228799	-1.04598	-0.770654	-0.678204	-0.60373	-0.684936	-0.735608	0.652032	1.291705	1.104129	1.471246
chrIII_228856_228859	-0.583398	-0.55349	-0.56404	-0.513963	-0.535038	-0.500519	-0.171872	-0.021052	0.922993	2.520379
chrIII_229014_229016		-0.843097	-0.850218	-0.692984	-0.324004	-0.588657	0.251623	0.168739	2.275853	0.602744
chrIII_236911_236920	-1.543782	-0.760608	-0.458004	0.004708	0.037158	-0.625147	1.474375	1.101788	1.320822	-0.551311
chrIII_236957_236967	-1.501456	0.018864	0.691335	1.09513	1.598867	0.424026	0.023811	-0.44492	-0.554356	-1.351301
chrIII_237178_237179	-1.872402	-0.788603	-0.639973	0.797304	0.236459	-0.833004	0.488575	0.832359	1.420065	0.359219
chrIII_238793_238794	-0.604372	-0.697674	-0.583056	-0.678941	-0.24364	-0.70208	-0.511109	0.645136	2.145887	1.229849
chrIII_24069_24070		0.633879	0.652035	1.285586	0.950154	-0.821856	-1.400372	-1.366175	-0.203661	0.270412
chrIII_24230_24232	-2.291961	-0.022563	0.792028	0.545957	-0.052579	-0.662613	0.893859	0.581929	0.888443	-0.6725
chrIII_242502_242535	-0.936282	0.864205	0.86553	1.204443	1.160513	0.519438	-0.573414	-0.95348	-1.008894	-1.14206
chrIII_242693_242697	-0.955793	1.255284	0.925424	1.466567	0.460394	0.357021	-0.700149	-0.915999	-0.7988	-1.093949
chrIII_242871_242873	-1.063461	0.725595	1.224384	1.55633	0.262971	0.6326	-0.74347	-1.13055	-0.575959	-0.88844
chrIII_24427_24472	-1.862218	0.56433	1.044376	1.257143	0.94074	0.37636	-0.321663	-0.679131	-0.459834	-0.860102
chrIII_24609_24629	-1.529206	0.723359	0.99091	1.298851	0.689382	0.234213	0.20162	-0.585405	-0.507788	-1.515936
chrIII_246714_246724		-0.718884	-0.851726	-0.640057	-0.785869	-0.73742	-0.127309	1.015414	1.635066	1.210785
chrIII_246860_246875		-0.848967	-0.712718	-0.741388	-0.68029	-0.790157	0.066272	0.659325	1.682822	1.3651
chrIII_24689_24691	-1.473712	-0.69274	-0.161942	-0.087656	-0.394093	-0.224069	-0.528706	0.158759	1.631462	1.772697
chrIII_262777_262779	-0.773982	-0.657726	-0.690984	-0.75699	-0.72317	-0.667284	0.397411	1.559132	1.741788	0.571805
chrIII_262899_262903	-0.64341		-0.618222	-0.766616	-0.620546	-0.712252	0.037045	0.833245	2.22674	0.264015
chrIII_266300_266318	-1.615742	0.219222	0.487955	1.642626	1.061495	0.568122	-0.109057	-0.646526	-0.463026	-1.145069
chrIII_266490_266500	-2.265319	0.189872	0.260088	1.423562	0.64115	0.37665	0.374937	-0.400053	0.292856	-0.893744
chrIII_27464_27465		-0.973586	-0.459806	-0.455518	-0.691573	-0.444337	0.330118	-0.224823	0.583358	2.336166
chrIII_27637_27638		-0.451726	-0.425221	-0.889111	-0.29427	-1.167585	1.103137	0.544159	1.933237	-0.352619
chrIII_286594_286611	-0.961431	0.650071	1.091835	1.226139	1.076139	0.545708	-0.520848	-1.018655	-0.970816	-1.118141
chrIII_286834_286835	-0.798842	-0.877178	-0.1912	-0.476454	-0.342059	-1.025971	1.080962	-0.438943	1.326764	1.74292
chrIII_289384_289395	-0.824382	0.757547	0.98541	1.093406	1.332575	0.364972	-0.551966	-0.916364	-1.033676	-1.207521
chrIII_291297_291305	-1.138413	0.996249	0.96597	1.202176	1.133057	0.107806	-0.402755	-0.747835	-0.86191	-1.254345
chrIII_294611_294615			-0.764304	-0.767482	-0.676669	-0.738173	-0.288748	0.469461	0.793415	1.972499
chrIII_299100_299111		-0.800503	-0.824674	-0.895903	-0.467193	-0.859707	0.252232	0.65938	1.234125	1.702243
chrIII_299161_299162			-0.87362	-0.655298	-0.707376	-0.905352	0.082393	0.071153	1.568596	1.419503
chrIII_299295_299296	-1.088537	-1.00848	-0.438231	0.140841	-0.932529		-0.248233	1.307294	1.566545	0.701329
chrIII_304020_304021				-0.659653			-0.773615	-0.354338	0.105432	1.682173
chrIII_305740_305765	-0.881772	-0.711127	-0.604666	-0.598676	-0.594274	-0.580395	0.017043	0.840574	0.944447	2.168845
chrIII_305800_305819	-0.701378	-0.609604	-0.64384	-0.55629	-0.529387	-0.575268	-0.077316	0.393197	0.876613	2.423272
chrIII_305851_305854	-0.868199	-0.752839	-0.63162	-0.659866	-0.609154	-0.713934	0.775403	2.098153	0.809934	0.552122
chrIII_307476_307477		-0.593844	-0.77456	-0.502307	-0.56725	-0.747877	-0.181464	0.189598	0.957891	2.219813
chrIII_31059_31062	-1.977145	-0.358277	0.335413	1.725037	0.625436	0.43682	0.600348	-0.193035	-0.296394	-0.898203
chrIII_31097_31112	-0.57317	1.327967	0.935204	1.308642	0.463487	0.458307	-0.79508	-0.99847	-1.113665	-1.013222
chrIII_31262_31285	-0.939635	1.014373	0.974222	1.302866	0.946041	0.33611	-0.668829	-0.872197	-0.913586	-1.179366
chrIII_31336_31353	-1.349889	-0.81624	-0.856377	0.057728	-0.44537	-0.791176	0.52054	1.419424	1.362975	0.898384
chrIII_315864_315879	-2.602727	0.023603	0.612437	1.051789	0.665831	-0.094422	-0.187155	-0.006545	0.505567	0.031622
chrIII_316022_316032	-2.030847	-0.469654	-0.413588	-0.203303	-0.051315	-0.422276	0.275649	1.687683	0.894048	0.733603
chrIII_316062_316137	-0.224167	1.653497	1.13185	0.933783	0.44161	-0.054077	-0.750705	-0.916092	-1.047533	-1.168165
chrIII_3_660	-0.280783	1.455108	1.187894	0.976621	0.573119	0.128614	-0.914087	-1.035265	-1.044357	-1.046865
chrIII_47071_47072			-0.725264	-0.571112	-0.937027	-0.711554	-0.346203	0.341526	1.177477	1.772158
chrIII_48511_48512		-1.100661	-0.497968	-0.883734	-0.645003	-0.80226	0.251868	1.34223	1.399683	0.935846
chrIII_50346_50444	-1.409648	-0.864539	-0.727585	-0.278662	-0.374163	-0.721114	0.978402	1.485816	0.898262	1.013231
chrIII_50492_50529	-2.353933	-0.454659	0.145487	1.121099	0.729431	0.06076	0.723705	0.780268	-0.268712	-0.483448
chrIII_50565_50682	-1.965083	-0.819484	-0.338996	0.222769	-0.063012	-0.580173	0.242886	1.05076	0.760003	1.490331
chrIII_50716_50749	-2.357615	0.415113	0.604488	1.202788	1.085139	-0.108904	-0.405067	-0.149094	-0.285539	-0.001309
chrIII_50815_50827	-1.440725	1.168602	0.573705	1.295386	1.144725	-0.031844	-0.988081	-0.999909	-0.319404	-0.402454
chrIII_51253_51268	-0.946782	1.186431	1.105745	1.182653	0.961282	-0.127628	-0.476894	-0.740481	-0.89971	-1.244618
chrIII_51440_51471	-2.114089	0.777663	0.701692	1.648171	0.239521	-0.202357	0.128408	-0.446875	-0.106728	-0.625406
chrIII_51610_51611	-1.999144	0.463037	0.229249	-0.43054	-0.088811	-0.915135	-0.051794	0.112921	1.562059	1.118158
chrIII_51686_51705	-0.771415	0.972032	1.325727	1.098157	1.060288	-0.043752	-0.712734	-0.937083	-0.965157	-1.026063
chrIII_56734_56735		-1.189948					-0.231352	-0.542285	0.588987	1.374598
chrIII_58924_58925		-0.360525						-0.592123	-0.539954	1.492602
chrIII_61307_61318	-0.735349	-0.772382	-0.618241	-0.635788	-0.414298	-0.408555	-0.233053	0.213934	1.53339	2.070342
chrIII_61540_61542	-0.859109	-0.792981	-0.335768	-0.656464	-0.399323	-0.643763	-0.069883	0.166307	1.928557	1.662427
chrIII_68505_68506		-0.96473			-0.945234		-0.769586	0.649014	0.790761	1.239775
chrIII_68551_68552			-0.735988	-0.932775	-0.916211		-0.58833	0.88584	1.114451	1.173015
chrIII_68601_68602		-0.784152	-0.86477	-0.565188	-0.866362	-0.871861	0.337205	1.196954	1.619531	0.798643
chrIII_68647_68648				-1.172648	-1.136341		-0.049932	0.252449	0.897045	1.209427
chrIII_729_863	-0.461249	1.389325	1.244437	1.032382	0.641401	0.040891	-0.822345	-0.950559	-0.971669	-1.142614
chrIII_78204_78205				-1.070991			-0.891481	0.028868	0.660212	1.273392
chrIII_78263_78287	-0.821188	-0.756023	-0.66208	-0.595976	-0.616211	-0.691088	0.141385	0.77219	1.244522	1.98447
chrIII_78331_78370	-0.810491	-0.773531	-0.631329	-0.638688	-0.614034	-0.693319	0.080783	0.82976	1.400157	1.850692
chrIII_78458_78511	-0.845059	-0.736504	-0.563289	-0.530818	-0.608559	-0.704004	-0.042372	0.746888	1.237279	2.046439
chrIII_78567_78568			-1.004801	-0.693468	-0.093144	-0.261721	-1.015274	0.309247	0.87988	1.879281
chrIII_90965_91015	-0.904391	-0.751598	-0.71563	-0.701568	-0.63519	-0.719222	0.499528	1.131963	1.753106	1.043004
chrIII_91077_91082	-0.890245	-0.715465	-0.727662	-0.601611	-0.581985	-0.790656	0.280287	0.863699	1.506106	1.657532
chrIII_91143_91153	-1.059027	-0.91645	-0.433188	-0.538226	-0.629404	-0.881941	0.875081	1.394176	1.469967	0.719012
chrIII_94488_94522	-0.733752	1.211363	0.981908	1.32335	0.68706	0.3251	-0.691263	-0.974863	-1.006351	-1.122552
chrIII_94653_94692	-0.767389	1.344606	0.841229	1.419604	0.541259	0.279365	-0.584405	-0.990387	-0.953845	-1.130037
chrIII_94817_94835	-1.001904	1.129702	0.951	1.505694	0.797844	0.023252	-0.760257	-0.864685	-0.87748	-0.903166
chrIII_95863_95864				-0.874407	-0.858585		-0.705626	0.004173	1.081096	1.353348
chrII_100291_100292			-0.338462	-0.907914	-0.352525		0.574246	1.753727	-0.729071	
chrII_101306_101355	-2.145492	-0.866726	-0.070899	0.342737	0.827536	-0.857777	0.442567	0.754336	0.563956	1.009764
chrII_101387_101434	-1.577423	-0.669581	-0.589772	-0.146859	0.004722	-1.078023	0.549071	1.082581	0.970375	1.454908
chrII_101745_101748	-1.415692	0.184437	1.421774	0.854543	1.535347	-0.223388	-0.908829	-0.715776	-0.679577	-0.052839
chrII_101799_101800	-1.596237	-0.695426	0.036332	-0.226845	2.058677	0.479539	-0.549835	0.446857	-0.663708	0.710645
chrII_101_106	-0.847365	-1.020406	-0.551166	-0.521434	-0.60646	-0.659887	0.198849	0.93031	1.871285	1.206274
chrII_10672_10673			-0.981821	-0.881383	-0.857584	-0.78968	1.059664	0.181898	1.426175	0.842732
chrII_10706_10708	-2.001591	0.552618	0.658754	1.300756	0.675239	-0.122818	0.476849	0.012379	-0.202021	-1.350164
chrII_107813_107814		-0.823946	-1.098731	0.89911	-0.343397		-0.409918	-0.304946	1.978878	0.102952
chrII_10867_10868		0.777948	0.48659	-0.050596	-0.283449	1.872647	0.34337	-1.29454	-0.753244	-1.098727
chrII_11024_11025	0.230655	1.188321	-0.297597	0.604172	1.497513	-1.372849	-0.982295	0.344879	0.14678	-1.359578
chrII_111105_111125	-0.60636	1.046518	0.93364	1.353581	0.775444	0.453331	-0.709667	-1.049948	-1.034918	-1.161623
chrII_111269_111293	-0.653704	0.97673	0.992005	1.165798	1.122298	0.264967	-0.733997	-0.787318	-1.044065	-1.302712
chrII_116950_117009	-1.895303	-0.070099	0.404733	0.944433	0.959625	-0.216383	1.177401	0.539902	-0.900377	-0.943931
chrII_117041_117100	-1.377193	-0.783599	-0.554924	-0.141386	-0.177066	-0.611704	1.759378	1.616758	0.20611	0.063625
chrII_117138_117158	-1.369649	-0.854897	-0.575324	-0.227063	-0.561762	-0.596581	0.971165	1.865364	0.732959	0.615788
chrII_117225_117260	-2.525368	-0.556209	0.556233	0.986752	0.667571	0.131075	0.111059	0.588497	0.342502	-0.302114
chrII_117313_117319	-1.772815	-0.424705	-0.283183	-0.457641	0.807884	-0.838607	-0.375499	1.160399	1.373477	0.810691
chrII_122018_122041	-1.228583	0.65612	0.933517	1.431822	0.984074	0.514955	-0.523287	-0.769222	-0.857182	-1.142213
chrII_122194_122245	-0.98639	0.515816	1.121262	1.36151	1.078664	0.467967	-0.666052	-0.860958	-0.919724	-1.112096
chrII_124898_124902		-1.120335	-0.80577	-0.492533	-0.644766	-0.941045	0.993975	1.603401	0.741579	0.665495
chrII_124944_124965	-1.880324	-1.246081	0.061747	0.916745	0.80906	0.068371	1.071453	0.906635	-0.047352	-0.660256
chrII_126422_126424		-0.955366	-0.714938	-0.923383	-0.691619	-0.541109	0.158928	1.206139	1.70143	0.759917
chrII_132270_132272	-1.001638	-0.977547	-0.671667	-0.479966	-0.329754	-0.90448	0.888403	1.780357	0.980741	0.715551
chrII_132307_132320	-1.826389	0.310607	0.782119	1.020357	1.320043	-0.0276	0.329035	0.00045	-0.60644	-1.302183
chrII_135699_135855	-2.239207	-0.123581	-0.21418	0.783833	0.513685	-0.865851	0.707181	1.3351	0.118354	-0.015334
chrII_135892_135913	-0.643029	0.927019	1.000168	1.299965	1.043411	-0.018301	-0.278694	-0.793537	-1.162903	-1.374099
chrII_135947_135971	-1.422936	-0.157318	0.172268	1.40991	1.633317	-0.110021	0.632272	-0.350689	-0.681896	-1.124908
chrII_136012_136063	-2.081705	-0.564093	-0.418509	0.536517	0.358849	-0.974903	0.842567	0.779229	1.167632	0.354416
chrII_136126_136128	-1.244015	0.057609	0.762513	2.100643	0.573782	-0.502029	-0.980989	-0.525923	-0.671071	0.42948
chrII_136193_136202	-1.646397	0.143347	0.344634	0.566663	0.265523	-1.006478	-0.905056	-0.179104	0.510715	1.906152
chrII_136263_136288	-2.081258	0.392255	0.920955	1.182311	0.693513	-0.235606	-1.085767	-0.464173	0.106524	0.571246
chrII_136331_136345	-1.197914	1.342352	1.159783	1.242979	0.771688	-0.502487	-0.528178	-0.75999	-0.782803	-0.745431
chrII_136448_136449	-0.608843	-1.23766	-0.902212	1.081677	-0.659071	0.019309	-0.930861	0.641501	1.421967	1.174194
chrII_140535_140591	-1.176107	-0.826637	-0.581955	-0.483748	-0.408761	-0.679492	0.252496	0.728743	1.369362	1.806098
chrII_140647_140648		-0.8204	-0.588373	-0.909591	-0.36174	-1.104509	1.651784	0.529212	1.30597	0.297647
chrII_140728_140734	-0.69496	-0.591289	-0.681765	-0.568008	-0.442499	-0.559883	-0.183636	0.592887	0.673043	2.456109
chrII_140799_140800		-0.507238	-0.393663		-0.79284	-0.829537	-0.45952	1.190729	-0.11299	1.905059
chrII_141120_141121	-0.844316	-0.814377	-0.78472	-0.466563	-0.423803	-0.589157	0.162817	0.422902	1.173697	2.16352
chrII_143014_143037	-1.660223	0.179701	0.501988	1.372088	1.044319	0.464075	0.464871	-0.162628	-0.879608	-1.324582
chrII_143166_143198	-1.619465	0.02423	0.56253	1.448984	0.638747	0.575612	0.82373	-0.321321	-0.779557	-1.35349
chrII_151329_151330			0.719795	-0.66524	0.68559	-1.39119	1.168725	-0.51768		
chrII_153843_153844			-0.97654	-0.989083	-0.630721	-0.57939	-0.096942	0.449337	1.674029	1.149308
chrII_158582_158595	-0.924528	0.967396	0.984545	1.350275	0.899559	0.337212	-0.529851	-0.908703	-0.987617	-1.188289
chrII_158757_158802	-1.220048	0.986046	0.790256	1.466971	0.6645	0.541881	-0.289004	-0.885839	-0.872083	-1.18268
chrII_158937_158945	-0.727324	0.951666	1.185173	0.872181	1.143947	0.427284	-0.630419	-0.898141	-1.121058	-1.20331
chrII_159113_159114	-0.224672	0.497582	1.127	1.989772	0.257397	0.000804	-1.013076	-0.699186	-1.062304	-0.873317
chrII_159786_159790	-0.880179	-0.766127	-0.795691	-0.616987	-0.680326	-0.670985	0.35923	1.081146	1.444105	1.525815
chrII_159840_159877	-1.013283	-0.768135	-0.831665	-0.516371	-0.481158	-0.818382	0.434685	1.26841	1.43567	1.290229
chrII_159983_159985	-0.754663	-0.698231	-0.766144	-0.769187	-0.766534	-0.598489	0.226467	1.134689	1.537638	1.454452
chrII_160034_160035		-0.919289	-0.92269	-0.650197	-0.489724	-1.005332	0.524513	0.755748	1.598595	1.108376
chrII_162_163	-1.406972	-0.916521	-0.600582	-0.705052	0.109461	-0.660125	0.958824	1.140585	0.544911	1.53547
chrII_164194_164207	-0.948691	-0.765968	-0.843545	-0.413854	-0.380076	-0.68653	0.155973	0.66315	1.180912	2.038628
chrII_164247_164287	-0.933046	-0.784173	-0.749797	-0.539828	-0.520025	-0.695081	0.365887	0.94043	0.892755	2.022877
chrII_164334_164346	-1.040803	-0.73689	-0.677458	-0.47997	-0.592092	-0.749197	0.193028	1.200846	1.177891	1.704645
chrII_164401_164461	-1.409442	-0.094943	0.959068	1.298991	1.516622	0.156171	-0.532939	-0.239676	-0.400516	-1.253337
chrII_164968_164998	-1.0066	0.675676	1.088871	1.395437	1.034375	0.30386	-0.574247	-0.765795	-1.029814	-1.121762
chrII_165102_165114	-0.957488	-0.732055	-0.666847	-0.323304	-0.343291	-0.681463	0.380514	0.462532	0.439911	2.42149
